1=341	A2	Dch2g00341	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=342	A2	Dch2g00342	Gel16g00478	Dno2g0360	Dth2g0372	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=343	A2	Dch2g00343	.	Dno2g0361	Dth2g0373	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=344	A2	Dch2g00344	Gel16g00479	Dno2g0362	Dth2g0375	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=345	A2	Dch2g00345	Gel16g00480	Dno2g0363	Dth2g0377	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=346	A2	Dch2g00346	.	Dno2g0364	Dth2g0378	Pzi12g0073	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=347	A2	Dch2g00347	Gel16g00488	Dno2g0365	Dth2g0380	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=348	A2	Dch2g00348	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=349	A2	Dch2g00349	.	Dno2g0367	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=350	A2	Dch2g00350	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=351	A2	Dch2g00351	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=352	A2	Dch2g00352	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=353	A2	Dch2g00353	.	Dno2g0368	Dth2g0382	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=354	A2	Dch2g00354	.	Dno2g0372	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=355	A2	Dch2g00355	.	Dno2g0373	Dth2g0386	Pzi12g0070	PGU16g0781	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=356	A2	Dch2g00356	.	Dno2g0379	Dth2g0387	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=357	A2	Dch2g00357	.	Dno2g0381	Dth2g0388	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=358	A2	Dch2g00358	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=359	A2	Dch2g00359	.	Dno2g0385	Dth2g0391	Pzi12g0062	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=360	A2	Dch2g00360	.	Dno2g0386	Dth2g0392	Pzi12g0052	PGU16g0796	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=361	A2	Dch2g00361	.	Dno2g0388	Dth2g0393	Pzi12g0045	PGU16g0812	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=362	A2	Dch2g00362	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=363	A2	Dch2g00363	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=364	A2	Dch2g00364	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=365	A2	Dch2g00365	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=366	A2	Dch2g00366	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=367	A2	Dch2g00367	Gel17g00428	Dno2g0390	Dth2g0395	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=368	A2	Dch2g00368	.	Dno2g0391	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=369	A2	Dch2g00369	.	Dno2g0392	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=370	A2	Dch2g00370	.	Dno2g0398	Dth2g0397	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=371	A2	Dch2g00371	.	Dno2g0399	.	Pzi12g0044	PGU16g0813	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=372	A2	Dch2g00372	.	Dno2g0401	Dth2g0399	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=373	A2	Dch2g00373	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=374	A2	Dch2g00374	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=375	A2	Dch2g00375	.	Dno2g0404	Dth2g0401	.	PGU16g0718	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=376	A2	Dch2g00376	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=377	A2	Dch2g00377	.	Dno2g0406	Dth2g0402	.	PGU16g0720	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=378	A2	Dch2g00378	.	Dno2g0407	Dth2g0403	.	PGU16g0739	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=379	A2	Dch2g00379	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=380	A2	Dch2g00380	.	Dno2g0410	Dth2g0404	.	PGU16g0763	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=381	A2	Dch2g00381	.	Dno2g0411	Dth2g0405	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=382	A2	Dch2g00382	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=383	A2	Dch2g00383	Gel17g00408	Dno2g0412	Dth2g0406	Pzi12g0042	PGU16g0817	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=384	A2	Dch2g00384	.	Dno2g0414	Dth2g0408	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=385	A2	Dch2g00385	.	Dno2g0415	Dth2g0409	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=386	A2	Dch2g00386	.	Dno2g0417	Dth2g0410	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=387	A2	Dch2g00387	.	Dno2g0420	Dth2g0416	.	PGU16g0772	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=388	A2	Dch2g00388	.	Dno2g0421	Dth2g0418	.	PGU16g0773	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=389	A2	Dch2g00389	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=390	A2	Dch2g00390	Gel17g00405	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=391	A2	Dch2g00391	.	Dno2g0424	Dth2g0419	.	PGU16g0783	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=392	A2	Dch2g00392	.	Dno2g0425	Dth2g0421	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=393	A2	Dch2g00393	.	Dno2g0426	Dth2g0422	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=394	A2	Dch2g00394	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=395	A2	Dch2g00395	Gel17g00394	Dno2g0427	Dth2g0424	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=396	A2	Dch2g00396	Gel17g00393	Dno2g0429	Dth2g0429	.	PGU16g0789	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=397	A2	Dch2g00397	.	Dno2g0432	Dth2g0431	Pzi12g0307	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=398	A2	Dch2g00398	Gel17g00387	Dno2g0433	Dth2g0432	Pzi12g0306	PGU16g0616	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=399	A2	Dch2g00399	.	Dno2g0434	Dth2g0433	Pzi12g0296	PGU16g0619	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=400	A2	Dch2g00400	Gel17g00448	Dno2g0437	Dth2g0437	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=401	A2	Dch2g00401	.	.	Dth2g0440	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=402	A2	Dch2g00402	Gel17g00447	Dno2g0440	Dth2g0441	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=403	A2	Dch2g00403	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=404	A2	Dch2g00404	.	Dno2g0442	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=405	A2	Dch2g00405	Gel17g00444	Dno2g0443	.	Pzi12g0283	PGU16g0633	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=406	A2	Dch2g00406	.	Dno2g0444	Dth2g0444	.	PGU16g0636	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=407	A2	Dch2g00407	Gel17g00442	.	.	Pzi12g0282	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=408	A2	Dch2g00408	Gel17g00441	Dno2g0445	Dth2g0445	Pzi12g0281	PGU16g0638	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=409	A2	Dch2g00409	Gel17g00438	Dno2g0448	Dth2g0447	Pzi12g0268	PGU16g0653	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=410	A2	Dch2g00410	Gel17g00437	Dno2g0449	Dth2g0449	.	PGU16g0654	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=411	A2	Dch2g00411	Gel17g00436	Dno2g0450	Dth2g0450	.	PGU16g0656	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=412	A2	Dch2g00412	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=413	A2	Dch2g00413	.	Dno2g0452	Dth2g0457	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=414	A2	Dch2g00414	Gel17g00434	Dno2g0455	Dth2g0461	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=415	A2	Dch2g00415	.	Dno2g0458	Dth2g0463	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=416	A2	Dch2g00416	Gel17g00421	Dno2g0459	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=417	A2	Dch2g00417	.	Dno2g0460	Dth2g0464	.	PGU16g0666	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=418	A2	Dch2g00418	.	Dno2g0462	Dth2g0465	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=419	A2	Dch2g00419	.	Dno2g0463	Dth2g0466	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=420	A2	Dch2g00420	.	.	.	Pzi12g0245	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=421	A2	Dch2g00421	.	.	Dth2g0469	Pzi12g0238	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=422	A2	Dch2g00422	.	Dno2g0464	Dth2g0470	.	PGU16g0692	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=423	A2	Dch2g00423	.	Dno2g0466	Dth2g0471	Pzi12g0219	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=424	A2	Dch2g00424	.	Dno2g0467	Dth2g0472	Pzi12g0207	PGU16g0687	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=425	A2	Dch2g00425	.	Dno2g0469	Dth2g0473	Pzi12g0204	PGU16g0690	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=426	A2	Dch2g00426	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=427	A2	Dch2g00427	.	Dno2g0472	.	.	PGU16g0686	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=428	A2	Dch2g00428	.	Dno2g0474	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=429	A2	Dch2g00429	.	Dno2g0476	Dth2g0483	.	PGU16g0683	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=430	A2	Dch2g00430	.	Dno2g0477	Dth2g0484	.	PGU16g0681	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=431	A2	Dch2g00431	.	Dno2g0480	Dth2g0487	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=432	A2	Dch2g00432	.	Dno2g0481	Dth2g0488	Pzi12g0202	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=433	A2	Dch2g00433	.	Dno2g0482	Dth2g0490	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=434	A2	Dch2g00434	.	Dno2g0483	Dth2g0491	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=435	A2	Dch2g00435	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=436	A2	Dch2g00436	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=437	A2	Dch2g00437	.	Dno2g0485	Dth2g0493	.	PGU16g0696	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=438	A2	Dch2g00438	.	Dno2g0486	Dth2g0494	Pzi12g0195	PGU16g0680	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=439	A2	Dch2g00439	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=440	A2	Dch2g00440	.	Dno2g0489	Dth2g0495	Pzi12g0534	PGU16g0393	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=441	A2	Dch2g00441	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=442	A2	Dch2g00442	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=443	A2	Dch2g00443	.	Dno2g0492	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=444	A2	Dch2g00444	.	Dno2g0493	Dth2g0500	Pzi12g0533	PGU16g0395	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=445	A2	Dch2g00445	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=446	A2	Dch2g00446	.	Dno2g0494	Dth2g0501	Pzi12g0532	PGU16g0396	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=447	A2	Dch2g00447	.	Dno2g0496	Dth2g0502	Pzi12g0531	PGU16g0398	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=448	A2	Dch2g00448	.	Dno2g0497	Dth2g0503	Pzi12g0530	PGU16g0399	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=449	A2	Dch2g00449	.	Dno2g0501	Dth2g0506	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=450	A2	Dch2g00450	.	Dno2g0505	Dth2g0508	Pzi12g0527	PGU16g0402	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=451	A2	Dch2g00451	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=452	A2	Dch2g00452	.	Dno2g0509	Dth2g0509	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=453	A2	Dch2g00453	Gel17g00449	Dno2g0511	Dth2g0511	Pzi12g0522	PGU16g0408	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=454	A2	Dch2g00454	Gel17g00450	Dno2g0512	Dth2g0517	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=455	A2	Dch2g00455	.	Dno2g0512	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=456	A2	Dch2g00456	Gel17g00452	Dno2g0521	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=457	A2	Dch2g00457	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=458	A2	Dch2g00458	.	Dno2g0492	Dth2g0520	Pzi12g0519	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=459	A2	Dch2g00459	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=460	A2	Dch2g00460	.	Dno2g0491	.	Pzi12g0518	PGU16g0410	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=461	A2	Dch2g00461	.	.	.	Pzi12g0519	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=462	A2	Dch2g00462	Gel17g00453	Dno2g0524	Dth2g0522	Pzi12g0520	PGU16g0409	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=463	A2	Dch2g00463	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=464	A2	Dch2g00464	Gel17g00454	Dno2g0525	Dth2g0524	Pzi12g0535	PGU16g0392	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=465	A2	Dch2g00465	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=466	A2	Dch2g00466	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=467	A2	Dch2g00467	Gel17g00457	Dno2g0526	Dth2g0525	Pzi12g0536	PGU16g0390	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=468	A2	Dch2g00468	Gel17g00458	Dno2g0527	Dth2g0526	Pzi12g0538	PGU16g0388	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=469	A2	Dch2g00469	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=470	A2	Dch2g00470	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=471	A2	Dch2g00471	.	Dno2g0529	Dth2g0527	Pzi12g0539	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=472	A2	Dch2g00472	.	Dno2g0530	Dth2g0529	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=473	A2	Dch2g00473	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=474	A2	Dch2g00474	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=475	A2	Dch2g00475	Gel17g00480	Dno2g0532	Dth2g0533	Pzi12g0541	PGU16g0382	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=476	A2	Dch2g00476	.	Dno2g0487	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=477	A2	Dch2g00477	Gel17g00477	Dno2g0533	Dth2g0534	Pzi12g0543	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=478	A2	Dch2g00478	Gel17g00476	Dno2g0534	Dth2g0535	.	PGU16g0381	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=479	A2	Dch2g00479	Gel17g00479	Dno2g0536	Dth2g0537	Pzi12g0544	PGU16g0377	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=480	A2	Dch2g00480	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=481	A2	Dch2g00481	.	Dno2g0537	Dth2g0538	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=482	A2	Dch2g00482	.	Dno2g0538	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=483	A2	Dch2g00483	.	Dno2g0539	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=484	A2	Dch2g00484	.	Dno2g0539	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=485	A2	Dch2g00485	.	Dno2g0538	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=486	A2	Dch2g00486	.	Dno2g0540	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=487	A2	Dch2g00487	Gel17g00475	Dno2g0542	Dth2g0541	Pzi12g0548	PGU16g0371	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=488	A2	Dch2g00488	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=489	A2	Dch2g00489	Gel17g00473	.	Dth2g0542	.	PGU16g0370	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=490	A2	Dch2g00490	Gel17g00472	Dno2g0546	Dth2g0543	.	PGU16g0368	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=491	A2	Dch2g00491	.	Dno2g0554	Dth2g0545	Pzi12g0549	PGU16g0366	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=492	A2	Dch2g00492	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=493	A2	Dch2g00493	Gel17g00471	.	Dth2g0546	Pzi12g0551	PGU16g0364	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=494	A2	Dch2g00494	Gel17g00469	.	Dth2g0547	Pzi12g0552	PGU16g0362	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=495	A2	Dch2g00495	Gel17g00468	.	Dth2g0549	Pzi12g0553	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=496	A2	Dch2g00496	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=497	A2	Dch2g00497	.	.	Dth2g0550	Pzi12g0560	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=498	A2	Dch2g00498	.	.	Dth2g0551	Pzi12g0561	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=499	A2	Dch2g00499	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=500	A2	Dch2g00500	Gel17g00466	Dno2g0559	Dth2g0554	Pzi12g0563	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=501	A2	Dch2g00501	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=502	A2	Dch2g00502	Gel17g00465	Dno2g0565	Dth2g0555	.	PGU16g0361	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=503	A2	Dch2g00503	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=504	A2	Dch2g00504	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=505	A2	Dch2g00505	.	Dno2g0577	Dth2g0557	.	PGU16g0357	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=506	A2	Dch2g00506	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=507	A2	Dch2g00507	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=508	A2	Dch2g00508	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=509	A2	Dch2g00509	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=510	A2	Dch2g00510	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=511	A2	Dch2g00511	.	Dno2g0588	Dth2g0561	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1=512	A2	Dch2g00512	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
